Greater London,GB,DA17,51.48706,0.14917
Greater London,GB,DA18,51.49165,0.14363
Kent,GB,DA2,51.43150,0.23433
Kent,GB,DA3,51.38417,0.30965
Kent,GB,DA4,51.39106,0.23236
Greater London,GB,DA5,51.44033,0.14698
Greater London,GB,DA6,51.45484,0.14046
Greater London,GB,DA7,51.46552,0.14672
Greater London,GB,DA8,51.47574,0.17745
Kent,GB,DA9,51.44771,0.27975
Dundee City,GB,DD1,56.46110,-2.97702
Aberdeenshire,GB,DD10,56.74724,-2.42680
Angus,GB,DD11,56.57312,-2.59738
Dundee City,GB,DD2,56.46968,-3.02756
Dundee City,GB,DD3,56.48257,-2.98894
Dundee City,GB,DD4,56.48209,-2.93534
Dundee City,GB,DD5,56.47812,-2.86217
Fife,GB,DD6,56.43723,-2.92612
Angus,GB,DD7,56.50330,-2.71814
Angus,GB,DD8,56.65650,-2.92171
Angus,GB,DD9,56.74798,-2.66720
Derby,GB,DE1,52.91994,-1.47492
Derbyshire,GB,DE11,52.77372,-1.55377
Derbyshire,GB,DE12,52.72516,-1.55279
Staffordshire,GB,DE13,52.80741,-1.68844
Staffordshire,GB,DE14,52.80457,-1.63950
Staffordshire,GB,DE15,52.79908,-1.60840
Derby,GB,DE21,52.93322,-1.43161
Derby,GB,DE22,52.93351,-1.49559
Derby,GB,DE23,52.90114,-1.49448
Derby,GB,DE24,52.89016,-1.45150
Derby,GB,DE3,52.90852,-1.54049
Derbyshire,GB,DE4,53.12707,-1.56357
Derbyshire,GB,DE45,53.21464,-1.67650
Derbyshire,GB,DE5,53.04456,-1.40180
Derbyshire,GB,DE55,53.10104,-1.37114
Derbyshire,GB,DE56,53.02152,-1.47369
Derbyshire,GB,DE6,52.99358,-1.71690
Derbyshire,GB,DE65,52.86651,-1.60927
Derbyshire,GB,DE7,52.97220,-1.32089
Derbyshire,GB,DE72,52.89330,-1.35929
Derbyshire,GB,DE73,52.84694,-1.43571
Leicestershire,GB,DE74,52.84368,-1.32884
Derbyshire,GB,DE75,53.01284,-1.35305
Dumfries and Galloway,GB,DG1,55.07353,-3.58045
Dumfries and Galloway,GB,DG10,55.31977,-3.43735
Dumfries and Galloway,GB,DG11,55.11331,-3.33584
Dumfries and Galloway,GB,DG12,54.98928,-3.25044
Dumfries and Galloway,GB,DG13,55.17291,-3.02849
Dumfries and Galloway,GB,DG14,55.08069,-2.98539
Dumfries and Galloway,GB,DG16,54.99731,-3.06777
Dumfries and Galloway,GB,DG2,55.06442,-3.65683
Dumfries and Galloway,GB,DG3,55.23678,-3.79927
Dumfries and Galloway,GB,DG4,55.37555,-3.95236
Dumfries and Galloway,GB,DG5,54.92201,-3.81016
Dumfries and Galloway,GB,DG6,54.83721,-4.05555
Dumfries and Galloway,GB,DG7,54.96738,-4.01219
Dumfries and Galloway,GB,DG8,54.87259,-4.51567
Dumfries and Galloway,GB,DG9,54.87815,-5.02123
County Durham,GB,DH1,54.78103,-1.56616
County Durham,GB,DH2,54.85933,-1.59648
County Durham,GB,DH3,54.87181,-1.56675
Sunderland,GB,DH4,54.85444,-1.49060
Sunderland,GB,DH5,54.82372,-1.45363
County Durham,GB,DH6,54.75276,-1.46391
County Durham,GB,DH7,54.78943,-1.66406
County Durham,GB,DH8,54.85541,-1.84422
County Durham,GB,DH9,54.86773,-1.70704
Darlington,GB,DL1,54.53016,-1.53637
North Yorkshire,GB,DL10,54.41381,-1.69025
North Yorkshire,GB,DL11,54.43841,-1.87510
County Durham,GB,DL12,54.57239,-1.98453
County Durham,GB,DL13,54.71619,-1.95343
County Durham,GB,DL14,54.65199,-1.68999
County Durham,GB,DL15,54.70960,-1.72836
County Durham,GB,DL16,54.69848,-1.60429
County Durham,GB,DL17,54.68118,-1.54086
Darlington,GB,DL2,54.52860,-1.60130
Darlington,GB,DL3,54.53209,-1.57035
County Durham,GB,DL4,54.63029,-1.64368
County Durham,GB,DL5,54.61749,-1.57565
North Yorkshire,GB,DL6,54.37042,-1.38885
North Yorkshire,GB,DL7,54.33761,-1.48471
North Yorkshire,GB,DL8,54.29267,-1.78489
North Yorkshire,GB,DL9,54.37521,-1.70902
Doncaster,GB,DN1,53.52205,-1.12960
Nottinghamshire,GB,DN10,53.42705,-0.94339
Doncaster,GB,DN11,53.45158,-1.08284
Doncaster,GB,DN12,53.48313,-1.22082
East Riding of Yorkshire,GB,DN14,53.70747,-0.93638
North Lincolnshire,GB,DN15,53.61469,-0.64994
North Lincolnshire,GB,DN16,53.56782,-0.63935
North Lincolnshire,GB,DN17,53.57210,-0.70114
North Lincolnshire,GB,DN18,53.68055,-0.44643
North Lincolnshire,GB,DN19,53.68387,-0.35847
Doncaster,GB,DN2,53.53264,-1.10222
North Lincolnshire,GB,DN20,53.55723,-0.50531
Lincolnshire,GB,DN21,53.41927,-0.70129
Nottinghamshire,GB,DN22,53.32352,-0.92643
Doncaster,GB,DN3,53.54578,-1.05817
North East Lincolnshire,GB,DN31,53.57014,-0.08648
North East Lincolnshire,GB,DN32,53.56266,-0.06869
North East Lincolnshire,GB,DN33,53.53974,-0.09691
North East Lincolnshire,GB,DN34,53.55705,-0.11123
North East Lincolnshire,GB,DN35,53.55494,-0.03583
Lincolnshire,GB,DN36,53.51089,-0.03636
North East Lincolnshire,GB,DN37,53.54033,-0.13461
Lincolnshire,GB,DN38,53.56115,-0.39192
North Lincolnshire,GB,DN39,53.61700,-0.33385
Doncaster,GB,DN4,53.50581,-1.12088
North East Lincolnshire,GB,DN40,53.62080,-0.22331
North East Lincolnshire,GB,DN41,53.58351,-0.19466
Doncaster,GB,DN5,53.53763,-1.17153
Doncaster,GB,DN6,53.59610,-1.17643
Doncaster,GB,DN7,53.58139,-1.01508
Doncaster,GB,DN8,53.61415,-0.95535
North Lincolnshire,GB,DN9,53.50661,-0.89316
Dorset,GB,DT1,50.71093,-2.44052
Dorset,GB,DT10,50.93702,-2.33306
Dorset,GB,DT11,50.86091,-2.18047
Dorset,GB,DT2,50.74955,-2.45365
Dorset,GB,DT3,50.64067,-2.46674
Dorset,GB,DT4,50.60921,-2.46360
Dorset,GB,DT5,50.54724,-2.44041
Dorset,GB,DT6,50.73886,-2.77528
Dorset,GB,DT7,50.72860,-2.94657
Dorset,GB,DT8,50.81632,-2.75810
Dorset,GB,DT9,50.94086,-2.51529
Dudley,GB,DY1,52.51648,-2.09580
Worcestershire,GB,DY10,52.38594,-2.22483
Worcestershire,GB,DY11,52.38496,-2.26009
Worcestershire,GB,DY12,52.38569,-2.32916
Worcestershire,GB,DY13,52.33637,-2.28035
Shropshire,GB,DY14,52.37985,-2.46282
Dudley,GB,DY2,52.49671,-2.08102
Dudley,GB,DY3,52.52994,-2.12826
Sandwell,GB,DY4,52.53269,-2.05308
Dudley,GB,DY5,52.48049,-2.12223
Dudley,GB,DY6,52.49842,-2.16353
Staffordshire,GB,DY7,52.46596,-2.22376
Dudley,GB,DY8,52.45978,-2.15455
Dudley,GB,DY9,52.43554,-2.12210
Greater London,GB,E1,51.51766,-0.05841
Greater London,GB,E10,51.56814,-0.01153
Greater London,GB,E11,51.56769,0.01443
Greater London,GB,E12,51.54992,0.05404
Greater London,GB,E13,51.52700,0.02705
Greater London,GB,E14,51.50620,-0.01855
Greater London,GB,E15,51.53911,0.00307
Greater London,GB,E16,51.51083,0.02633
Greater London,GB,E17,51.58623,-0.01796
Greater London,GB,E18,51.59176,0.02705
Greater London,GB,E1W,51.50775,-0.05739
Greater London,GB,E2,51.52939,-0.06080
Greater London,GB,E3,51.52789,-0.02482
Greater London,GB,E4,51.62196,-0.00339
Greater London,GB,E5,51.55893,-0.05233
Greater London,GB,E6,51.52560,0.05583
Greater London,GB,E7,51.54678,0.02793
Greater London,GB,E8,51.54202,-0.06315
Greater London,GB,E9,51.54258,-0.04293
Greater London,GB,EC1,51.52286,-0.10144
Greater London,GB,EC1A,51.52019,-0.10300
Greater London,GB,EC1M,51.52106,-0.10152
Greater London,GB,EC1N,51.52026,-0.10732
Greater London,GB,EC1R,51.52475,-0.10713
Greater London,GB,EC1V,51.52549,-0.09701
Greater London,GB,EC1Y,51.52272,-0.09280
Greater London,GB,EC2,51.51995,-0.08859
Greater London,GB,EC2A,51.52260,-0.08560
City of London,GB,EC2M,51.51811,-0.08578
City of London,GB,EC2N,51.51631,-0.08586
City of London,GB,EC2R,51.51640,-0.09162
City of London,GB,EC2V,51.51553,-0.09310
City of London,GB,EC2Y,51.52007,-0.09579
City of London,GB,EC3,51.51357,-0.08309
City of London,GB,EC3A,51.51534,-0.08158
City of London,GB,EC3M,51.51267,-0.08313
City of London,GB,EC3N,51.51260,-0.07881
Greater London,GB,EC3P,51.52016,-0.10156
City of London,GB,EC3R,51.51179,-0.08461
City of London,GB,EC3V,51.51361,-0.08597
City of London,GB,EC4,51.51475,-0.10034
City of London,GB,EC4A,51.51576,-0.10751
City of London,GB,EC4M,51.51475,-0.10034
City of London,GB,EC4N,51.51463,-0.09314
City of London,GB,EC4R,51.51191,-0.09181
City of London,GB,EC4V,51.51293,-0.09897
City of London,GB,EC4Y,51.51397,-0.10758
City of Edinburgh,GB,EH1,55.95243,-3.18840
City of Edinburgh,GB,EH10,55.92077,-3.20984
City of Edinburgh,GB,EH11,55.93387,-3.24867
City of Edinburgh,GB,EH12,55.94262,-3.27137
City of Edinburgh,GB,EH13,55.90788,-3.24144
City of Edinburgh,GB,EH14,55.90925,-3.28308
City of Edinburgh,GB,EH15,55.94686,-3.11136
City of Edinburgh,GB,EH16,55.92221,-3.15387
City of Edinburgh,GB,EH17,55.90704,-3.14222
Midlothian,GB,EH18,55.87667,-3.12215
Midlothian,GB,EH19,55.87324,-3.10446
City of Edinburgh,GB,EH2,55.95417,-3.19486
Midlothian,GB,EH20,55.87905,-3.15579
East Lothian,GB,EH21,55.93845,-3.04548
Midlothian,GB,EH22,55.88441,-3.06001
Midlothian,GB,EH23,55.83956,-3.05081
Midlothian,GB,EH24,55.85051,-3.13257
Midlothian,GB,EH25,55.85821,-3.17434
Midlothian,GB,EH26,55.83257,-3.22307
West Lothian,GB,EH27,55.89063,-3.42319
City of Edinburgh,GB,EH28,55.93060,-3.38624
City of Edinburgh,GB,EH29,55.95652,-3.39838
City of Edinburgh,GB,EH3,55.95412,-3.19967
City of Edinburgh,GB,EH30,55.98455,-3.38336
East Lothian,GB,EH31,56.03627,-2.82661
East Lothian,GB,EH32,55.96799,-2.94853
East Lothian,GB,EH33,55.94196,-2.94469
East Lothian,GB,EH34,55.90919,-2.87990
East Lothian,GB,EH35,55.91053,-2.94233
East Lothian,GB,EH36,55.85637,-2.85155
Midlothian,GB,EH37,55.86188,-2.95873
The Scottish Borders,GB,EH38,55.78638,-2.96006
East Lothian,GB,EH39,56.04766,-2.73052
City of Edinburgh,GB,EH4,55.96253,-3.25761
East Lothian,GB,EH40,55.99057,-2.65570
East Lothian,GB,EH41,55.94854,-2.77510
East Lothian,GB,EH42,55.99389,-2.52428
The Scottish Borders,GB,EH43,55.62422,-3.01010
The Scottish Borders,GB,EH44,55.62015,-3.06558
The Scottish Borders,GB,EH45,55.65494,-3.19209
The Scottish Borders,GB,EH46,55.73689,-3.34910
West Lothian,GB,EH47,55.85976,-3.66336
West Lothian,GB,EH48,55.90110,-3.66353
West Lothian,GB,EH49,55.97656,-3.59785
City of Edinburgh,GB,EH5,55.97463,-3.21633
Falkirk,GB,EH51,56.01153,-3.60410
West Lothian,GB,EH52,55.93756,-3.48256
West Lothian,GB,EH53,55.89360,-3.47608
West Lothian,GB,EH54,55.89212,-3.52400
West Lothian,GB,EH55,55.84748,-3.57178
City of Edinburgh,GB,EH6,55.97144,-3.17456
City of Edinburgh,GB,EH7,55.96075,-3.16463
City of Edinburgh,GB,EH8,55.94909,-3.16268
City of Edinburgh,GB,EH9,55.93360,-3.18463
Greater London,GB,EN1,51.65360,-0.06707
Hertfordshire,GB,EN10,51.74005,-0.01992
Hertfordshire,GB,EN11,51.76502,-0.00723
Greater London,GB,EN2,51.65850,-0.09144
Greater London,GB,EN3,51.65852,-0.03794
Greater London,GB,EN4,51.64790,-0.15983
Greater London,GB,EN5,51.64934,-0.19447
Hertfordshire,GB,EN6,51.69942,-0.17656
Hertfordshire,GB,EN7,51.71025,-0.06610
Hertfordshire,GB,EN8,51.69799,-0.03189
Essex,GB,EN9,51.69451,0.01427
Devon,GB,EX1,50.72543,-3.50479
Devon,GB,EX10,50.69252,-3.24461
Devon,GB,EX11,50.74603,-3.28714
Devon,GB,EX12,50.70585,-3.08066
Devon,GB,EX13,50.78655,-3.00733
Devon,GB,EX14,50.81272,-3.18960
Devon,GB,EX15,50.87675,-3.33907
Devon,GB,EX16,50.92258,-3.49122
Devon,GB,EX17,50.81176,-3.70205
Devon,GB,EX18,50.90155,-3.88739
Devon,GB,EX19,50.87712,-4.00440
Devon,GB,EX2,50.70998,-3.51705
Devon,GB,EX20,50.75004,-4.01882
Devon,GB,EX21,50.80507,-4.20857
Devon,GB,EX22,50.82804,-4.36730
Cornwall,GB,EX23,50.82366,-4.53323
Devon,GB,EX24,50.73816,-3.08849
Devon,GB,EX3,50.68645,-3.45824
Devon,GB,EX31,51.08566,-4.06339
Devon,GB,EX32,51.07115,-4.01849
Devon,GB,EX33,51.11343,-4.16894
Devon,GB,EX34,51.19829,-4.10278
Devon,GB,EX35,51.22360,-3.82749
Devon,GB,EX36,51.01638,-3.79224
Devon,GB,EX37,50.97875,-3.95179
Devon,GB,EX38,50.94376,-4.15107
Devon,GB,EX39,51.01394,-4.24557
Devon,GB,EX4,50.73055,-3.52621
Devon,GB,EX5,50.75684,-3.43916
Devon,GB,EX6,50.67744,-3.59668
Devon,GB,EX7,50.59183,-3.47227
Devon,GB,EX8,50.62958,-3.40133
Devon,GB,EX9,50.63860,-3.32239
Falkirk,GB,FK1,55.98555,-3.79381
Clackmannanshire,GB,FK10,56.11516,-3.78053
Clackmannanshire,GB,FK11,56.15009,-3.84977
Clackmannanshire,GB,FK12,56.15263,-3.79998
Clackmannanshire,GB,FK13,56.15078,-3.74032
Clackmannanshire,GB,FK14,56.16536,-3.66044
Stirling,GB,FK15,56.20249,-3.94903
Stirling,GB,FK16,56.19081,-4.05966
Stirling,GB,FK17,56.24019,-4.21887
Stirling,GB,FK18,56.32448,-4.32728
Stirling,GB,FK19,56.37057,-4.31390
Falkirk,GB,FK2,56.00499,-3.75461
Stirling,GB,FK20,56.40650,-4.63059
Stirling,GB,FK21,56.46574,-4.31969
Falkirk,GB,FK3,56.01087,-3.71958
Falkirk,GB,FK4,55.99734,-3.90662
Falkirk,GB,FK5,56.02564,-3.81814
Falkirk,GB,FK6,56.02149,-3.91423
Stirling,GB,FK7,56.09695,-3.91636
Stirling,GB,FK8,56.13075,-4.05001
Stirling,GB,FK9,56.14242,-3.93955
Blackpool,GB,FY1,53.81551,-3.04509
Blackpool,GB,FY2,53.84524,-3.03823
Blackpool,GB,FY3,53.82111,-3.02092
Blackpool,GB,FY4,53.79139,-3.02779
Lancashire,GB,FY5,53.87415,-3.02069
Lancashire,GB,FY6,53.86819,-2.98100
Lancashire,GB,FY7,53.91635,-3.02629
Lancashire,GB,FY8,53.75026,-3.00100
Glasgow City,GB,G1,55.86038,-4.24671
Glasgow City,GB,G11,55.87356,-4.31142
Glasgow City,GB,G12,55.88006,-4.30061
Glasgow City,GB,G13,55.89358,-4.34620
Glasgow City,GB,G14,55.88095,-4.34864
Glasgow City,GB,G15,55.90940,-4.36476
Glasgow City,GB,G2,55.86382,-4.25490
Glasgow City,GB,G20,55.88580,-4.28176
Glasgow City,GB,G21,55.88063,-4.22069
Glasgow City,GB,G22,55.88998,-4.25002
Glasgow City,GB,G23,55.90193,-4.28431
Glasgow City,GB,G3,55.86619,-4.27262
Glasgow City,GB,G31,55.85748,-4.20819
Glasgow City,GB,G32,55.84840,-4.16293
Glasgow City,GB,G33,55.87351,-4.16593
Glasgow City,GB,G34,55.86817,-4.11128
Glasgow City,GB,G4,55.86837,-4.25196
Glasgow City,GB,G40,55.84824,-4.22204
Glasgow City,GB,G41,55.83815,-4.28216
Glasgow City,GB,G42,55.83234,-4.25627
Glasgow City,GB,G43,55.81825,-4.28898
Glasgow City,GB,G44,55.81438,-4.25523
Glasgow City,GB,G45,55.80494,-4.23074
East Renfrewshire,GB,G46,55.80446,-4.30573
Glasgow City,GB,G5,55.84769,-4.25237
Glasgow City,GB,G51,55.85734,-4.31365
Glasgow City,GB,G52,55.84770,-4.34823
Glasgow City,GB,G53,55.82157,-4.35145
West Dunbartonshire,GB,G60,55.92205,-4.45358
East Dunbartonshire,GB,G61,55.91905,-4.33014
East Dunbartonshire,GB,G62,55.94261,-4.32034
Stirling,GB,G63,56.04243,-4.36487
East Dunbartonshire,GB,G64,55.91127,-4.21604
North Lanarkshire,GB,G65,55.97334,-4.05770
East Dunbartonshire,GB,G66,55.94024,-4.15364
North Lanarkshire,GB,G67,55.94755,-3.98586
North Lanarkshire,GB,G68,55.95345,-4.01019
Glasgow City,GB,G69,55.87372,-4.10199
South Lanarkshire,GB,G71,55.82210,-4.07206
South Lanarkshire,GB,G72,55.80406,-4.12856
South Lanarkshire,GB,G73,55.81977,-4.20605
South Lanarkshire,GB,G74,55.76912,-4.17289
East Renfrewshire,GB,G76,55.77811,-4.27227
East Renfrewshire,GB,G77,55.77345,-4.32941
East Renfrewshire,GB,G78,55.79259,-4.40873
West Dunbartonshire,GB,G81,55.91309,-4.40660
West Dunbartonshire,GB,G82,55.95195,-4.57403
West Dunbartonshire,GB,G83,56.01196,-4.58444
Argyll and Bute,GB,G84,56.01370,-4.75306
Gloucestershire,GB,GL1,51.85990,-2.23962
Gloucestershire,GB,GL10,51.74290,-2.28391
Gloucestershire,GB,GL11,51.68875,-2.35591
Gloucestershire,GB,GL12,51.62482,-2.38430
Gloucestershire,GB,GL13,51.69289,-2.45867
Gloucestershire,GB,GL14,51.81691,-2.47879
Gloucestershire,GB,GL15,51.73656,-2.55036
Gloucestershire,GB,GL16,51.79561,-2.61054
Gloucestershire,GB,GL17,51.85542,-2.51405
Gloucestershire,GB,GL18,51.94124,-2.41464
Gloucestershire,GB,GL19,51.94252,-2.28662
Gloucestershire,GB,GL2,51.84635,-2.26714
Gloucestershire,GB,GL20,52.00304,-2.12966
Gloucestershire,GB,GL3,51.86451,-2.17719
Gloucestershire,GB,GL4,51.84196,-2.21630
Gloucestershire,GB,GL5,51.73855,-2.21870
Gloucestershire,GB,GL50,51.89968,-2.07995
Gloucestershire,GB,GL51,51.89876,-2.10756
Gloucestershire,GB,GL52,51.91588,-2.05816
Gloucestershire,GB,GL53,51.88081,-2.06684
Gloucestershire,GB,GL54,51.89693,-1.86338
Gloucestershire,GB,GL55,52.06043,-1.76806
Gloucestershire,GB,GL56,51.98836,-1.70435
Gloucestershire,GB,GL6,51.73500,-2.19117
Gloucestershire,GB,GL7,51.71263,-1.89723
Gloucestershire,GB,GL8,51.64151,-2.17054
South Gloucestershire,GB,GL9,51.55763,-2.29718
Surrey,GB,GU1,51.24255,-0.56436
Surrey,GB,GU10,51.19750,-0.79622
Hampshire,GB,GU11,51.24841,-0.76194
Surrey,GB,GU12,51.25167,-0.73032
Hampshire,GB,GU13,51.27436,-0.83723
Hampshire,GB,GU14,51.29246,-0.76075
Surrey,GB,GU15,51.33450,-0.73952
Surrey,GB,GU16,51.31100,-0.72868
Hampshire,GB,GU17,51.32959,-0.78559
Surrey,GB,GU18,51.34813,-0.67021
Surrey,GB,GU19,51.35914,-0.69000
Surrey,GB,GU2,51.24468,-0.59152
Surrey,GB,GU20,51.36776,-0.65671
Surrey,GB,GU21,51.32006,-0.57773
Surrey,GB,GU22,51.31162,-0.54929
Surrey,GB,GU23,51.29671,-0.50816
Surrey,GB,GU24,51.32963,-0.62625
Surrey,GB,GU25,51.40090,-0.56948
Surrey,GB,GU26,51.11243,-0.74557
Surrey,GB,GU27,51.08155,-0.71785
West Sussex,GB,GU28,50.99061,-0.62915
West Sussex,GB,GU29,50.98383,-0.74619
Surrey,GB,GU3,51.24596,-0.62301
Hampshire,GB,GU30,51.07435,-0.80228
Hampshire,GB,GU31,50.99620,-0.90263
Hampshire,GB,GU32,51.00849,-0.96934
Hampshire,GB,GU33,51.04915,-0.89139
Hampshire,GB,GU34,51.13902,-0.98359
Hampshire,GB,GU35,51.11617,-0.84692
Surrey,GB,GU4,51.24315,-0.53999
Hampshire,GB,GU46,51.33720,-0.82559
Bracknell Forest,GB,GU47,51.34761,-0.78799
Surrey,GB,GU5,51.20237,-0.51551
Hampshire,GB,GU51,51.28338,-0.83987
Hampshire,GB,GU52,51.26447,-0.83748
Surrey,GB,GU6,51.14078,-0.48174
Surrey,GB,GU7,51.18915,-0.61039
Surrey,GB,GU8,51.15082,-0.64014
Surrey,GB,GU9,51.21815,-0.79282
Guernsey,GB,GY1,49.45856,-2.53684
Guernsey,GB,GY2,49.57871,-2.49362
Guernsey,GB,GY3,49.52875,-2.45821
Guernsey,GB,GY4,49.52875,-2.45821
Guernsey,GB,GY5,49.48260,-2.58101
Guernsey,GB,GY6,49.52875,-2.45821
Guernsey,GB,GY7,49.52875,-2.45821
Guernsey,GB,GY8,49.52875,-2.45821
Guernsey,GB,GY9,49.57183,-2.28244
Greater London,GB,HA0,51.55024,-0.30370
Greater London,GB,HA1,51.57948,-0.33581
Greater London,GB,HA2,51.57349,-0.35768
Greater London,GB,HA3,51.59274,-0.31945
Greater London,GB,HA4,51.56971,-0.40977
Greater London,GB,HA5,51.59455,-0.38436
Greater London,GB,HA6,51.61032,-0.41991
Greater London,GB,HA7,51.60965,-0.30727
Greater London,GB,HA8,51.61094,-0.27255
Greater London,GB,HA9,51.55898,-0.28606
Kirklees,GB,HD1,53.64639,-1.78819
Kirklees,GB,HD2,53.66794,-1.77446
Kirklees,GB,HD3,53.65274,-1.82750
Kirklees,GB,HD4,53.62662,-1.79585
Kirklees,GB,HD5,53.64720,-1.74583
Calderdale,GB,HD6,53.70121,-1.78186
Kirklees,GB,HD7,53.62404,-1.87601
Kirklees,GB,HD8,53.60120,-1.67960
Kirklees,GB,HD9,53.57988,-1.79457
North Yorkshire,GB,HG1,53.99983,-1.53313
North Yorkshire,GB,HG2,53.98722,-1.52565
North Yorkshire,GB,HG3,54.03069,-1.61676
North Yorkshire,GB,HG4,54.15636,-1.56660
North Yorkshire,GB,HG5,54.01300,-1.45668
Hertfordshire,GB,HP1,51.75509,-0.48731
Buckinghamshire,GB,HP10,51.60928,-0.70159
Buckinghamshire,GB,HP11,51.62413,-0.74451
Buckinghamshire,GB,HP12,51.62538,-0.77771
Buckinghamshire,GB,HP13,51.63309,-0.74137
Buckinghamshire,GB,HP14,51.64839,-0.82913
Buckinghamshire,GB,HP15,51.65615,-0.71182
Buckinghamshire,GB,HP16,51.70208,-0.71775
Buckinghamshire,GB,HP17,51.77558,-0.86933
Buckinghamshire,GB,HP18,51.81347,-0.98155
Buckinghamshire,GB,HP19,51.82190,-0.82464
Hertfordshire,GB,HP2,51.76273,-0.45227
Buckinghamshire,GB,HP20,51.81898,-0.80295
Buckinghamshire,GB,HP21,51.80641,-0.80473
Buckinghamshire,GB,HP22,51.80601,-0.76558
Hertfordshire,GB,HP23,51.79496,-0.66001
Buckinghamshire,GB,HP27,51.71944,-0.83019
Hertfordshire,GB,HP3,51.73689,-0.47054
Hertfordshire,GB,HP4,51.76688,-0.56663
Buckinghamshire,GB,HP5,51.71251,-0.60744
Buckinghamshire,GB,HP6,51.67823,-0.59836
Buckinghamshire,GB,HP7,51.66487,-0.60890
Buckinghamshire,GB,HP8,51.64286,-0.57344
Buckinghamshire,GB,HP9,51.61035,-0.63801
County of Herefordshire,GB,HR1,52.06415,-2.66963
County of Herefordshire,GB,HR2,52.00950,-2.78393
County of Herefordshire,GB,HR3,52.09353,-3.07446
County of Herefordshire,GB,HR4,52.08784,-2.76632
County of Herefordshire,GB,HR5,52.19196,-3.02708
County of Herefordshire,GB,HR6,52.23258,-2.77028
County of Herefordshire,GB,HR7,52.18629,-2.52079
County of Herefordshire,GB,HR8,52.04454,-2.44331
County of Herefordshire,GB,HR9,51.90816,-2.58153
Eilean Siar,GB,HS1,58.21347,-6.38138
Eilean Siar,GB,HS2,58.24916,-6.46768
Eilean Siar,GB,HS3,57.87876,-6.85387
Eilean Siar,GB,HS4,57.86961,-6.69056
Eilean Siar,GB,HS5,57.79992,-6.96123
Eilean Siar,GB,HS6,57.60080,-7.29943
Eilean Siar,GB,HS7,57.44703,-7.33888
Eilean Siar,GB,HS8,57.23253,-7.34593
Eilean Siar,GB,HS9,56.97148,-7.47153
City of Kingston-upon-Hull,GB,HU1,53.74288,-0.33494
East Riding of Yorkshire,GB,HU10,53.75149,-0.44078
East Riding of Yorkshire,GB,HU11,53.82572,-0.21921
East Riding of Yorkshire,GB,HU12,53.72369,-0.13105
East Riding of Yorkshire,GB,HU13,53.72446,-0.43572
East Riding of Yorkshire,GB,HU14,53.72799,-0.50078
East Riding of Yorkshire,GB,HU15,53.74831,-0.62139
East Riding of Yorkshire,GB,HU16,53.78179,-0.41993
East Riding of Yorkshire,GB,HU17,53.84660,-0.42661
East Riding of Yorkshire,GB,HU18,53.90944,-0.16692
East Riding of Yorkshire,GB,HU19,53.72277,0.03566
City of Kingston-upon-Hull,GB,HU2,53.75011,-0.33769
East Riding of Yorkshire,GB,HU20,53.78836,-0.51229
City of Kingston-upon-Hull,GB,HU3,53.74148,-0.36381
City of Kingston-upon-Hull,GB,HU4,53.73568,-0.40043
City of Kingston-upon-Hull,GB,HU5,53.75961,-0.37524
City of Kingston-upon-Hull,GB,HU6,53.78110,-0.36834
City of Kingston-upon-Hull,GB,HU7,53.78860,-0.32554
City of Kingston-upon-Hull,GB,HU8,53.76845,-0.29903
City of Kingston-upon-Hull,GB,HU9,53.75567,-0.28589
Calderdale,GB,HX1,53.72111,-1.86966
Calderdale,GB,HX2,53.73733,-1.90448
Calderdale,GB,HX3,53.72648,-1.84387
Calderdale,GB,HX4,53.67978,-1.88039
Calderdale,GB,HX5,53.68601,-1.83494
Calderdale,GB,HX6,53.69779,-1.92426
Calderdale,GB,HX7,53.73916,-2.00758
Greater London,GB,IG1,51.55855,0.07463
Essex,GB,IG10,51.64775,0.06569
Greater London,GB,IG11,51.53573,0.09378
Greater London,GB,IG2,51.57373,0.08109
Greater London,GB,IG3,51.56168,0.10074
Greater London,GB,IG4,51.57688,0.05525
Greater London,GB,IG5,51.58749,0.06584
Greater London,GB,IG6,51.59247,0.08917
Essex,GB,IG7,51.61316,0.08867
Greater London,GB,IG8,51.60694,0.03350
Essex,GB,IG9,51.62391,0.04004
Braddan,GB,IM1,54.15048,-4.48174
Braddan,GB,IM2,54.17891,-4.46857
IOM,GB,IM3,54.17219,-4.45155
German,GB,IM4,54.18407,-4.53302
Loman,GB,IM5,54.19316,-4.70650
IOM,GB,IM6,54.28659,-4.58037
Andreas,GB,IM7,54.32613,-4.41041
IOM,GB,IM8,54.27800,-4.08474
IOM,GB,IM9,54.09184,-4.68352
Suffolk,GB,IP1,52.06644,1.14151
Suffolk,GB,IP10,52.01888,1.26939
Suffolk,GB,IP11,51.97028,1.33430
Suffolk,GB,IP12,52.09243,1.37262
Suffolk,GB,IP13,52.18475,1.32107
Suffolk,GB,IP14,52.20597,1.03423
Suffolk,GB,IP15,52.15686,1.59688
Suffolk,GB,IP16,52.20397,1.58604
Suffolk,GB,IP17,52.22985,1.50316
Suffolk,GB,IP18,52.32995,1.67259
Suffolk,GB,IP19,52.33982,1.49570
Suffolk,GB,IP2,52.04501,1.13563
Norfolk,GB,IP20,52.40601,1.32150
Suffolk,GB,IP21,52.36431,1.23608
Suffolk,GB,IP22,52.37548,1.05319
Suffolk,GB,IP23,52.30615,1.12472
